"datetime","GPP","R","NEP"
2009-07-08 09:10:00,0.00336082391456378,-0.00180141539544254,0.00155940851912124
2009-07-08 09:20:00,0.00423630868699761,-0.00180141539544254,0.00243489329155507
2009-07-08 09:30:00,0.00429311792111998,-0.00180141539544254,0.00249170252567745
2009-07-08 09:40:00,0.00417042035153148,-0.00180327027992442,0.00236715007160706
2009-07-08 09:50:00,0.0038451291205294,-0.00180327027992442,0.00204185884060498
2009-07-08 10:00:00,0.00353332684009519,-0.00180542715767922,0.00172789968241596
2009-07-08 10:10:00,0.00425031644335655,-0.00180542715767922,0.00244488928567733
2009-07-08 10:20:00,0.00491257203565984,-0.00180542715767922,0.00310714487798061
2009-07-08 10:30:00,0.00428040717923872,-0.0018072698173015,0.00247313736193722
2009-07-08 10:40:00,0.00494084695127325,-0.00180910688886479,0.00313174006240846
2009-07-08 10:50:00,0.00301815268956079,-0.00180910688886479,0.001209045800696
2009-07-08 11:00:00,0.00114715742492864,-0.00180910688886479,-0.000661949463936156
2009-07-08 11:10:00,0.00290686884737586,-0.00180910688886479,0.00109776195851107
2009-07-08 11:20:00,0.00529934175290394,-0.00180910688886479,0.00349023486403915
2009-07-08 11:30:00,0.00519376477442081,-0.00180910688886479,0.00338465788555601
2009-07-08 11:40:00,0.00518053522674847,-0.00180910688886479,0.00337142833788368
2009-07-08 11:50:00,0.00517871940647972,-0.00180910688886479,0.00336961251761493
2009-07-08 12:00:00,0.00532943248878611,-0.00181670194677783,0.00351273054200828
2009-07-08 12:10:00,0.00534759069147363,-0.00181851067830442,0.0035290800131692
2009-07-08 12:20:00,0.00548974347822733,-0.00182061406195843,0.0036691294162689
2009-07-08 12:30:00,0.00535615098702631,-0.00182420295747418,0.00353194802955213
2009-07-08 12:40:00,0.00518053522674847,-0.00182241116750507,0.0033581240592434
2009-07-08 12:50:00,0.00514370001558237,-0.00182420295747418,0.00331949705810818
2009-07-08 13:00:00,0.0051403277779404,-0.00182598946321846,0.00331433831472194
2009-07-08 13:10:00,0.00503008154733762,-0.00182420295747418,0.00320587858986344
2009-07-08 13:20:00,0.00505524362820461,-0.00182806708269066,0.00322717654551395
2009-07-08 13:30:00,0.00503475079945727,-0.00183718326948513,0.00319756752997214
2009-07-08 13:40:00,0.00312476727962606,-0.00183718326948513,0.00128758401014093
2009-07-08 13:50:00,0.00436263789712362,-0.00183542951998404,0.00252720837713958
2009-07-08 14:00:00,0.00477067865180167,-0.00183542951998404,0.00293524913181763
2009-07-08 14:10:00,0.00464694347063102,-0.00183542951998404,0.00281151395064698
2009-07-08 14:20:00,0.0044497972700237,-0.00183718326948513,0.00261261400053857
2009-07-08 14:30:00,0.00423916211884851,-0.00183718326948513,0.00240197884936338
2009-07-08 14:40:00,0.0040601741209287,-0.00183718326948513,0.00222299085144357
2009-07-08 14:50:00,0.0040630275527796,-0.00183718326948513,0.00222584428329446
2009-07-08 15:00:00,0.0038184106222892,-0.00183718326948513,0.00198122735280406
2009-07-08 15:10:00,0.00378494764876506,-0.00183718326948513,0.00194776437927992
2009-07-08 15:20:00,0.0036466859054444,-0.00184067560997924,0.00180601029546516
2009-07-08 15:30:00,0.00162975057178372,-0.00184472472239184,-0.000214974150608119
2009-07-08 15:40:00,0.00330946214124766,-0.00184472472239184,0.00146473741885582
2009-07-08 15:50:00,0.00319247143536095,-0.00184067560997924,0.00135179582538171
2009-07-08 16:00:00,0.00329130393856014,-0.00184067560997924,0.00145062832858091
2009-07-08 16:10:00,0.00305109685729385,-0.00184067560997924,0.00121042124731462
2009-07-08 16:20:00,0.00282541633817758,-0.00184472472239184,0.000980691615785739
2009-07-08 16:30:00,0.00265524803870599,-0.00184817397802399,0.000807074060682001
2009-07-08 16:40:00,0.00249511863129165,-0.001853595447932,0.000641523183359649
2009-07-08 16:50:00,0.00232194125823185,-0.00185188864083788,0.000470052617393971
2009-07-08 17:00:00,0.00217506733877939,-0.00184472472239184,0.000330342616387557
2009-07-08 17:10:00,0.00205286263469241,-0.00184270354931273,0.000210159085379674
2009-07-08 17:20:00,0.0019983102057612,-0.00184270354931273,0.000155606656448464
2009-07-08 17:30:00,0.00184080076759177,-0.00184645180519745,-5.65103760567808e-06
2009-07-08 17:40:00,0.00157976363381394,-0.00184472472239184,-0.000264961088577897
2009-07-08 17:50:00,0.00110479693208761,-0.00184472472239184,-0.000739927790304223
2009-07-08 18:00:00,0.00114809127535256,-0.00185017701111311,-0.000702085735760546
2009-07-08 18:10:00,0.00107234562985607,-0.00185017701111311,-0.000777831381257043
2009-07-08 18:20:00,0.000950815373297474,-0.00184645180519745,-0.000895636431899971
2009-07-08 18:30:00,0.000846276006396486,-0.00184817397802399,-0.00100189797162751
2009-07-08 18:40:00,0.000754914306588724,-0.00184817397802399,-0.00109325967143527
2009-07-08 18:50:00,0.000597508629577509,-0.00185017701111311,-0.0012526683815356
2009-07-08 19:00:00,0.00039346231194893,-0.00184472472239184,-0.00145126241044291
2009-07-08 19:10:00,0.000277483277354807,-0.00184270354931273,-0.00156522027195793
2009-07-08 19:20:00,0.00016956129669603,-0.00184067560997924,-0.00167111431328321
2009-07-08 19:30:00,0.000129330501627359,-0.00183893195643552,-0.00170960145480816
2009-07-08 19:40:00,9.02670195886001e-05,-0.00184067560997924,-0.00175040859039064
2009-07-08 19:50:00,5.28818742839589e-05,-0.00184067560997924,-0.00178779373569528
2009-07-08 20:00:00,2.08842677167039e-05,-0.00183893195643552,-0.00181804768871882
2009-07-08 20:10:00,7.41088132256658e-06,-0.00183893195643552,-0.00183152107511295
2009-07-08 20:20:00,1.5160024020912e-06,-0.00183718326948513,-0.00183566726708304
2009-07-08 20:30:00,0,-0.00183718326948513,-0.00183718326948513
2009-07-08 20:40:00,-1.684821806506e-07,-0.00183718326948513,-0.00183735175166578
2009-07-08 20:50:00,-1.68508120940154e-07,-0.00183542951998404,-0.00183559802810498
2009-07-08 21:00:00,-1.68508120940154e-07,-0.00183718326948513,-0.00183735177760607
2009-07-08 21:10:00,-1.68508120940154e-07,-0.00183542951998404,-0.00183559802810498
2009-07-08 21:20:00,-3.37068122459414e-07,-0.00183542951998404,-0.0018357665881065
2009-07-08 21:30:00,-1.68534061229707e-07,-0.00183542951998404,-0.00183559805404527
2009-07-08 21:40:00,-3.37094062748968e-07,-0.00183542951998404,-0.00183576661404679
2009-07-08 21:50:00,-1.68560001519261e-07,-0.00183337704116373,-0.00183354560116525
2009-07-08 22:00:00,-1.68560001519261e-07,-0.00183337704116373,-0.00183354560116525
2009-07-08 22:10:00,-1.68585941808814e-07,-0.00183337704116373,-0.00183354562710554
2009-07-08 22:20:00,-1.68585941808814e-07,-0.00183337704116373,-0.00183354562710554
2009-07-08 22:30:00,-1.68585941808814e-07,-0.0018316122216089,-0.00183178080755071
2009-07-08 22:40:00,-1.68585941808814e-07,-0.00182984224552504,-0.00183001083146684
2009-07-08 22:50:00,0,-0.00182806708269066,-0.00182806708269066
2009-07-08 23:00:00,0,-0.00182598946321846,-0.00182598946321846
2009-07-08 23:10:00,-1.68585941808814e-07,-0.00182598946321846,-0.00182615804916027
2009-07-08 23:20:00,-1.68585941808814e-07,-0.00182598946321846,-0.00182615804916027
2009-07-08 23:30:00,0,-0.00182598946321846,-0.00182598946321846
2009-07-08 23:40:00,-3.37171883617629e-07,-0.00182598946321846,-0.00182632663510208
2009-07-08 23:50:00,0,-0.00182598946321846,-0.00182598946321846
2009-07-09,-1.68585941808814e-07,-0.00182598946321846,-0.00182615804916027
2009-07-09 00:10:00,-1.68585941808814e-07,-0.00182598946321846,-0.00182615804916027
2009-07-09 00:20:00,-3.37197823907182e-07,-0.00182598946321846,-0.00182632666104237
2009-07-09 00:30:00,-1.68611882098368e-07,-0.00182598946321846,-0.00182615807510056
2009-07-09 00:40:00,-1.68611882098368e-07,-0.00182061406195843,-0.00182078267384053
2009-07-09 00:50:00,-1.68611882098368e-07,-0.00181851067830442,-0.00181867929018652
2009-07-09 01:00:00,-1.68611882098368e-07,-0.00181488779852782,-0.00181505641040992
2009-07-09 01:10:00,-1.68611882098368e-07,-0.00181488779852782,-0.00181505641040992
2009-07-09 01:20:00,-1.68611882098368e-07,-0.00181488779852782,-0.00181505641040992
2009-07-09 01:30:00,-3.37223764196736e-07,-0.00181488779852782,-0.00181522502229202
2009-07-09 01:40:00,0,-0.00181488779852782,-0.00181488779852782
2009-07-09 01:50:00,0,-0.00181488779852782,-0.00181488779852782
2009-07-09 02:00:00,0,-0.00181306820101331,-0.00181306820101331
2009-07-09 02:10:00,-3.37223764196736e-07,-0.00181488779852782,-0.00181522502229202
2009-07-09 02:20:00,-1.68611882098368e-07,-0.00181306820101331,-0.00181323681289541
2009-07-09 02:30:00,0,-0.00181306820101331,-0.00181306820101331
2009-07-09 02:40:00,-1.68611882098368e-07,-0.00181306820101331,-0.00181323681289541
2009-07-09 02:50:00,-1.68637822387922e-07,-0.00181306820101331,-0.0018132368388357
2009-07-09 03:00:00,-1.68611882098368e-07,-0.00181306820101331,-0.00181323681289541
2009-07-09 03:10:00,-1.68611882098368e-07,-0.00181306820101331,-0.00181323681289541
2009-07-09 03:20:00,-1.68637822387922e-07,-0.00181306820101331,-0.0018132368388357
2009-07-09 03:30:00,0,-0.0018109384061594,-0.0018109384061594
2009-07-09 03:40:00,0,-0.0018109384061594,-0.0018109384061594
2009-07-09 03:50:00,-1.68611882098368e-07,-0.0018109384061594,-0.0018111070180415
2009-07-09 04:00:00,6.74499408972579e-07,-0.0018109384061594,-0.00181026390675043
2009-07-09 04:10:00,3.03527328066616e-06,-0.00180910688886479,-0.00180607161558412
2009-07-09 04:20:00,1.45019188749373e-05,-0.00180910688886479,-0.00179460496998985
2009-07-09 04:30:00,3.60855367980061e-05,-0.00180910688886479,-0.00177302135206678
2009-07-09 04:40:00,7.70634122058202e-05,-0.00180910688886479,-0.00173204347665897
2009-07-09 04:50:00,0.000129172265861082,-0.00180910688886479,-0.00167993462300371
2009-07-09 05:00:00,0.000263397700127204,-0.0018072698173015,-0.0015438721171743
2009-07-09 05:10:00,0.00043509647668245,-0.00180910688886479,-0.00137401041218234
2009-07-09 05:20:00,0.000578598158492938,-0.00180910688886479,-0.00123050873037185
2009-07-09 05:30:00,0.000669648574826057,-0.00180910688886479,-0.00113945831403873
2009-07-09 05:40:00,0.000723267153333338,-0.0018072698173015,-0.00108400266396816
2009-07-09 05:50:00,0.000785964833184377,-0.00180910688886479,-0.00102314205568041
2009-07-09 06:00:00,0.000919998309307803,-0.00180910688886479,-0.000889108579556988
2009-07-09 06:10:00,0.000958286176688909,-0.0018072698173015,-0.000848983640612591
2009-07-09 06:20:00,0.0014914110075944,-0.00180910688886479,-0.000317695881270396
2009-07-09 06:30:00,0.00114204718788658,-0.0018072698173015,-0.000665222629414924
2009-07-09 06:40:00,0.00127665135038018,-0.0018072698173015,-0.000530618466921319
2009-07-09 06:50:00,0.00164591137217561,-0.0018072698173015,-0.000161358445125893
2009-07-09 07:00:00,0.00211807652263015,-0.0018072698173015,0.000310806705328645
2009-07-09 07:10:00,0.00240051439528969,-0.00180910688886479,0.000591407506424897
2009-07-09 07:20:00,0.00248526132126128,-0.00180910688886479,0.000676154432396493
2009-07-09 07:30:00,0.00249174639364968,-0.0018072698173015,0.000684476576348182
2009-07-09 07:40:00,0.00192650748427685,-0.0018072698173015,0.000119237666975345
2009-07-09 07:50:00,0.00174432883074195,-0.0018072698173015,-6.29409865595528e-05
2009-07-09 08:00:00,0.00223044985697632,-0.00180542715767922,0.000425022699297096
2009-07-09 08:10:00,0.00275096770715876,-0.0018072698173015,0.000943697889857257
2009-07-09 08:20:00,0.00313488399255196,-0.0018072698173015,0.00132761417525046
2009-07-09 08:30:00,0.00351802206925856,-0.0018072698173015,0.00171075225195706
2009-07-09 08:40:00,0.00368481813108818,-0.0018072698173015,0.00187754831378668
2009-07-09 08:50:00,0.00385187359581333,-0.0018072698173015,0.00204460377851183
2009-07-09 09:00:00,0.00372035632777661,-0.0018072698173015,0.00191308651047511
2009-07-09 09:10:00,0.00256642848727448,-0.0018072698173015,0.000759158669972982
2009-07-09 09:20:00,0.00246207070240037,-0.0018072698173015,0.000654800885098869
2009-07-09 09:30:00,0.003290266326978,-0.00180542715767922,0.00148483916929878
2009-07-09 09:40:00,0.00292035779794373,-0.0018072698173015,0.00111308798064223
2009-07-09 09:50:00,0.00339480569387899,-0.0018072698173015,0.00158753587657749
2009-07-09 10:00:00,0.00436730714924327,-0.0018072698173015,0.00256003733194177
2009-07-09 10:10:00,0.00408222336704926,-0.0018072698173015,0.00227495354974776
2009-07-09 10:20:00,0.00445576353662103,-0.0018072698173015,0.00264849371931953
2009-07-09 10:30:00,0.00505965347742872,-0.00180910688886479,0.00325054658856393
2009-07-09 10:40:00,0.00184176055830525,-0.00180910688886479,3.26536694404593e-05
2009-07-09 10:50:00,0.00484564608861156,-0.0018072698173015,0.00303837627131006
2009-07-09 11:00:00,0.00489259801270357,-0.00180910688886479,0.00308349112383878
2009-07-09 11:10:00,0.00441918772835046,-0.0018109384061594,0.00260824932219106
2009-07-09 11:20:00,0.00506821377298141,-0.0018109384061594,0.00325727536682201
2009-07-09 11:30:00,0.00420336451926455,-0.0018109384061594,0.00239242611310515
2009-07-09 11:40:00,0.00496445261476703,-0.0018109384061594,0.00315351420860763
2009-07-09 11:50:00,0.00492087292831699,-0.00181306820101331,0.00310780472730367
2009-07-09 12:00:00,0.00496108037712506,-0.00181306820101331,0.00314801217611174
2009-07-09 12:10:00,0.00491101561828662,-0.00181306820101331,0.00309794741727331
2009-07-09 12:20:00,0.00488766935768838,-0.00181306820101331,0.00307460115667507
2009-07-09 12:30:00,0.00491257203565984,-0.00181488779852782,0.00309768423713201
2009-07-09 12:40:00,0.00487418040712051,-0.00181488779852782,0.00305929260859269
2009-07-09 12:50:00,0.00484201444807406,-0.00181488779852782,0.00302712664954623
2009-07-09 13:00:00,0.0047665282054731,-0.00181670194677783,0.00294982625869527
2009-07-09 13:10:00,0.00476159955045791,-0.00181670194677783,0.00294489760368008
2009-07-09 13:20:00,0.00475641149254719,-0.00181670194677783,0.00293970954576936
2009-07-09 13:30:00,0.00471801986400787,-0.00181670194677783,0.00290131791723004
